date,place,seen,real,link,lon,lat,marker-color,marker-size,marker-symbol
11/12/1965,"Albany, Oregon",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693845-Albany-Oregon.pdf,-123.1059324,44.6365071,#4089ba,medium,circle-stroked
11/12/1965,"Hawaiian Islands",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693909-HawaiianIslands.pdf,-155.448698303485,19.58955475,#319f1d,medium,airport
11/12/1965,"Vandalia, Ohio",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8693781-Vandalia-Ohio.pdf,-84.1988308,39.8906122,#319f1d,medium,airport
12/12/1965,"Lansing, Michigan",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694050-Lansing-Michigan.pdf,-84.5553805,42.7337712,#319f1d,medium,airport
15/12/1965,"Luke AFB, Arizona",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694408-LukeAFB-Arizona.pdf,-112.3776694,33.536038,#4089ba,medium,circle-stroked
15/12/1965,"Dayton, Ohio",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694288-Dayton-Ohio.pdf,-84.1916069,39.7589478,#122c87,medium,lighthouse
15/12/1965,"Oregon",light,missile,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694319-Oregon-Area.pdf,-120.737257,43.9792797,#c713e7,medium,cross
17/12/1965,"Whittier, California",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694781-Whittier-California.pdf,-118.0336975,33.9748932,#f90105,medium,triangle-stroked
17/12/1965,"Sabina, Ohio",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694650-Sabina-Ohio.pdf,-83.6368659,39.4886732,#319f1d,medium,airport
20/12/1965,"Lacomb, Oregon",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8694875-Lacomb-Oregon.pdf,-122.7434204,44.5851228,#319f1d,medium,airport
27/12/1965,"Houma, Louisiana",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8695012-Houma-Louisiana.pdf,-90.7195348,29.5957696,#122c87,medium,lighthouse
28/12/1965,"Newark, Harbor Hills, Ohio Area",flying object,Astro(Vega),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8695223-Newark-HarborHills-OhioArea.pdf,-82.434938,39.933118,#122c87,medium,lighthouse
28/12/1965,"Beavercreek, Ohio",light,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-12-8695151-Beavercreek-Ohio.pdf,-84.0632685,39.7092262,#122c87,medium,lighthouse
10-14/04/1965,"Misawa AB, Japan",flying object,unidentified,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-04-9071719-MisawaAB-Japan.pdf,141.8106917,42.6627408,#c713e7,medium,cross
12-13/03/1965,"Brooklyn, New York",light,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-03-8724631-Brooklyn-NewYork.pdf,-73.9495823,40.6501038,#4089ba,medium,circle-stroked
13-17/08/1965,"Urbana, Ohio",light,psychological,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475693-Urbana-Ohio.pdf,-83.7524298,40.1083912,#c713e7,medium,cross
21:10 27.10.2018,"Cloverdale, Ohio",flying object,Astro(Venus),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-10-8673973-Cloverdale-Ohio.pdf,-83.5738203,41.3414412,#122c87,medium,lighthouse
"22, 24, 25, 26/04/1965","Madison,Tennessee",flying object,conventional objects,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-04-9072132-Madison-Tennessee.pdf,-88.852119,35.6055887,#c713e7,medium,cross
"25/01/1965, 27/01/1965, 29/01/1965, 05/02/1965","Moneta,Virginia",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-01-8723045-Moneta-Virginia.pdf,-79.6172536,37.1812537,#122c87,medium,lighthouse
25-29/08/1965,"Sequoia National Park, California",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370520-SequoiaNationalPark-California.pdf,-118.559919384386,36.49584065,#319f1d,medium,airport
5-7/05/1965,"Philippines",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073552-Philippines.pdf,122.7312101,12.7503486,#f90105,medium,triangle-stroked
