date,place,seen,real,link,lon,lat,marker-color,marker-size,marker-symbol
05/1965,"Burlington, Massachusetts",light,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9072586-Burlington-Massachusetts.pdf,-71.1956111,42.5048167,#ebe30f,medium,star
02/05/1965,"Clarksville, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073413-Clarksville-Ohio.pdf,-82.2912613,39.7053462,#23ed0c,medium,rocket
02/05/1965,"College Park, Georgia",light,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073260-CollegePark-Georgia.pdf,-84.4493725,33.6534427,#ebe30f,medium,star
03/05/1965,"Chesapeake, Virginia",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073481-Chesapeake-Virginia.pdf,-76.2466798,36.7183708,#23ed0c,medium,rocket
04/05/1965,"Piedmont, Alabama",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073518-Piedmont-Alabama.pdf,-85.6113501,33.9245454,#23ed0c,medium,rocket
06/05/1965,"Brookville, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073588-Brookville-Ohio.pdf,-84.4113366,39.8367207,#23ed0c,medium,rocket
07/05/1965,"Oxford, Michigan",flying object,unidentified,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073625-Oxford-Michigan.pdf,-83.2646624,42.8247524,#23ed0c,medium,rocket
07/05/1965,"Pearl Harbor, Hawaii",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073675-PearlHarbor-Hawaii.pdf,-157.999129760136,21.35577485,#23ed0c,medium,rocket
07/05/1965,"Anaheim, California",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073716-Anaheim-California.pdf,-117.911732,33.8347516,#23ed0c,medium,rocket
09/05/1965,"Mequon, Wisconsin",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073791-Mequon-Wisconsin.pdf,-87.9822969,43.2219088,#23ed0c,medium,rocket
13/05/1965,"Storm Lake, Iowa",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073843-StormLake-Iowa.pdf,-95.1992916,42.6453271,#23ed0c,medium,rocket
13/05/1965,"Orlando, Florida",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073829-Orlando-Florida.pdf,-81.3790388,28.5421097,#ebe30f,medium,star
15/05/1965,"Oil City, Pennsylvania",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073884-OilCity-Pennsylvania.pdf,-79.706441,41.433948,#23ed0c,medium,rocket
17/05/1965,"Tiffin, Ohio",disc,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073899-Tiffin-Ohio.pdf,-83.1779537,41.114485,#2c72ce,medium,cross
18/05/1965,"Lewisburg, Ohio",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9073972-Lewisburg-Ohio.pdf,-84.5396736,39.8461629,#ebe30f,medium,star
25/05/1965,"Thailand",flying object,rocket,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074065-Thailand.pdf,100.83273,14.8971921,#23ed0c,medium,rocket
25/05/1965,"Washington, DC",light,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074128-Washington-DC.pdf,-77.0365625,38.8950092,#ebe30f,medium,star
26/05/1965,"Lynn, Massachusetts",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074179-Lynn-Massachusetts.pdf,-70.9494939,42.466763,#23ed0c,medium,rocket
27/05/1965,"Economy, Pennsylvania",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074164-Economy-Pennsylvania.pdf,-80.1938574,40.631752,#23ed0c,medium,rocket
28/05/1965,"Macon, Georgia",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074191-Macon-Georgia.pdf,-83.6324022,32.8406946,#23ed0c,medium,rocket
29/05/1965,"New Bedford, Massachusetts",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074215-NewBedford-Massachusetts.pdf,-70.934205,41.6362152,#23ed0c,medium,rocket
29/05/1965,"Tuscon, Arizona",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074226-Tuscon-Arizona.pdf,-111.0827636,32.3094298,#ebe30f,medium,star
31/05/1965,"Piqua, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074311-Piqua-Ohio.pdf,-84.2424449,40.1447732,#23ed0c,medium,rocket
31/05/1965,"Belmont, Ohio",,hoax,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-05-9074292-Belmont-Ohio.pdf,-81.0097516,40.0057737,#2c72ce,medium,cross
05/06/1965,"Sutersville, Pennsylvania",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074568-Sutersville-Pennsylvania.pdf,-79.8017975,40.2365804,#23ed0c,medium,rocket
05/06/1965,"Marysville, Washington",flying object,aircraft, ,-122.1768209,48.0517429,#23ed0c,medium,rocket
08/06/1965,"Turkey",flying object,radar,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074625-Turkey.pdf,34.9249653,38.9597594,#23ed0c,medium,rocket
11/06/1965,"Mobile, Alabama",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074646-Mobile-Alabama.pdf,-88.0430541,30.6943566,#23ed0c,medium,rocket
13/06/1965,"Kettering, Ohio",light,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074663-Kettering-Ohio.pdf,-84.1688274,39.6895036,#ebe30f,medium,star
20/06/1965,"Mifflin, Pennsylvania",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-06-9074715-PittsburghArea-Pennsylvania.pdf,-77.6215085,40.6099183,#23ed0c,medium,rocket
05/08/1965,"Chicago, Illinois Area",flying object,balloon,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471729-Chicago-IllinoisArea.pdf,-87.6244212,41.8755616,#23ed0c,medium,rocket
05/08/1965,"N Highland, California",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471767-NHighland-California.pdf,-117.2086513,34.1283442,#23ed0c,medium,rocket
05/08/1965,"Des Moines, Iowa",light,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471313-DesMoines-Iowa.pdf,-93.6037149,41.5910641,#ebe30f,medium,star
06/08/1965,"Macon, Georgia",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471787-Macon-Georgia.pdf,-83.6324022,32.8406946,#23ed0c,medium,rocket
06/08/1965,"Manitou Springs, Colorado",flying object,balloon,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471873-ManitouSprings-Colorado.pdf,-104.9178731,38.8585777,#23ed0c,medium,rocket
06/08/1965,"San Rafael, California",light,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7471923-SanRafael-California.pdf,-122.5310874,37.9735346,#ebe30f,medium,star
07/08/1965,"Andrews, Texas",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472195-Andrews-Texas.pdf,-102.5457155,32.3187158,#23ed0c,medium,rocket
07/08/1965,"McKinney, Texas",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472234-McKinney-Texas.pdf,-96.6154471,33.1976496,#23ed0c,medium,rocket
07/08/1965,"San Pablo, California",flying object,insufficient data,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472268-SanPablo-California.pdf,-122.3455263,37.9621457,#23ed0c,medium,rocket
07/08/1965,"Ft Carson, Colorado",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472357-FtCarson-Colorado.pdf,-104.779474394498,38.7415445,#23ed0c,medium,rocket
08/08/1965,"Calumet, Michigan",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472424-Calumet-Michigan.pdf,-88.454006,47.246592,#23ed0c,medium,rocket
08/08/1965,"Seneca, Kansas",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472489-Seneca-Kansas.pdf,-96.064168,39.834165,#23ed0c,medium,rocket
08/08/1965,"Baltimore, Maryland",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472507-Baltimore-Maryland.pdf,-76.610759,39.2908816,#23ed0c,medium,rocket
08/08/1965,"Palos Verdes, California",flying object,Astro(Mars),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472520-PalosVerdes-California.pdf,-118.3707683,33.7483311,#23ed0c,medium,rocket
08/08/1965,"Minot, North Dakota",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472666-Minot-NorthDakota.pdf,-101.296273,48.23251,#23ed0c,medium,rocket
08/08/1965,"Fresno, California",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472683-Fresno-California.pdf,-119.708861260756,36.7295295,#23ed0c,medium,rocket
09/08/1965,"Hollywood Hills, California",ball,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472790-HollywoodHills-California.pdf,-118.3355474,34.1311792,#952dcd,medium,circle
09/08/1965,"Proctor, Minnesota",flying object,Astro(Antares),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472734-Proctor-Minnesota.pdf,-92.2254695,46.7471638,#23ed0c,medium,rocket
09/08/1965,"Montrose, Colorado",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472860-Montrose-Colorado.pdf,-107.8762771,38.4781927,#23ed0c,medium,rocket
09/08/1965,"Cedar Rapids, Iowa",light,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472711-CedarRapids-Iowa.pdf,-91.6704053,41.9758872,#ebe30f,medium,star
10/08/1965,"Suffolk County, NY",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7472974-SuffolkCounty-NY.pdf,-72.8578027,40.8832318,#23ed0c,medium,rocket
10/08/1965,"Orlando, Florida",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473094-Orlando-Florida.pdf,-81.3790388,28.5421097,#23ed0c,medium,rocket
10/08/1965,"Phoenix, Arizona",flying object,Astro(meteor),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473170-Phoenix-Arizona.pdf,-112.0773456,33.4485866,#23ed0c,medium,rocket
10/08/1965,"Los Angeles, California",flying object,Astro(Mars),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473209-LosAngeles-California.pdf,-118.2427669,34.0536834,#23ed0c,medium,rocket
10/08/1965,"Freemont, California",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473235-Freemont-California.pdf,-120.316785,37.2905222,#23ed0c,medium,rocket
11/08/1965,"Waterford, Connecticut",flying object,imagination,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473267-Waterford-Connecticut.pdf,-72.1519367,41.358659,#23ed0c,medium,rocket
11/08/1965,"Albany, New York",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473357-Albany-NewYork.pdf,-73.754968,42.6511674,#23ed0c,medium,rocket
11/08/1965,"Far Rockaway, New York",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473745-FarRockaway-NewYork.pdf,-73.7551326,40.6053825,#23ed0c,medium,rocket
11/08/1965,"Zionsville, Indiana",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473800-Zionsville-Indiana.pdf,-86.2616968,39.950724,#23ed0c,medium,rocket
11/08/1965,"Pueblo, Colorado",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473906-Pueblo-Colorado.pdf,-104.609141,38.2544472,#23ed0c,medium,rocket
11/08/1965,"Prospect Heights, Illinois",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7474011-ProspectHeights-Illinois.pdf,-87.9375694,42.0953049,#23ed0c,medium,rocket
11/08/1965,"Whiteman AFB, Missouri",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7474203-WhitemanAFB-Missouri.pdf,-93.5614331941913,38.7298305,#23ed0c,medium,rocket
11/08/1965,"Richmond, Walnut Creek, California",light,Astro(Reflected Moonlight),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7473291-Richmond-WalnutCreek-California.pdf,-122.268631726891,37.8816725,#ebe30f,medium,star
12/08/1965,"Ramona, California",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7474756-Ramona-California.pdf,-116.867513220741,33.035378,#23ed0c,medium,rocket
12/08/1965,"Duluth, Minnesota",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7474855-Duluth-Minnesota.pdf,-92.1251218,46.7729322,#23ed0c,medium,rocket
12/08/1965,"Amarillo,Texas",flying object,insufficient data,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475136-Amarillo-Texas.pdf,-101.8338246,35.2072185,#23ed0c,medium,rocket
12/08/1965,"Seattle, Washington",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475341-Seattle-Washington.pdf,-122.3300624,47.6038321,#23ed0c,medium,rocket
12/08/1965,"Pleasant Hill, Missouri",light,Astro(Antares),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475417-PleasantHill-Missouri.pdf,-94.2455016,38.7938983,#ebe30f,medium,star
12/08/1965,"Toledo, Ohio",light,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475480-Toledo-Ohio.pdf,-83.5127283,41.6786754,#ebe30f,medium,star
12/08/1965,"Happy, Texas",light ,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475278-Happy-Texas.pdf,-101.8546322,34.7436704,#2c72ce,medium,cross
13/08/1965,"Beaver, Pennsylvania",flying object,Astro(star/planet),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475534-Beaver-Pennsylvania.pdf,-80.3709999,40.6916624,#23ed0c,medium,rocket
13/08/1965,"Courcelles, Belgium",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475549-Courcelles-Belgium.pdf,4.3763406,50.4601576,#23ed0c,medium,rocket
13/08/1965,"Miamisburg, Ohio",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475564-Miamisburg-Ohio.pdf,-84.2866083,39.6428362,#23ed0c,medium,rocket
13/08/1965,"Baden, Pennsylvania",flying object,hoax,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475631-Baden-Pennsylvania.pdf,-80.2281159,40.6350668,#23ed0c,medium,rocket
14/08/1965,"Newport News, Virginia",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7475992-NewportNews-Virginia.pdf,-76.4321089,36.9786449,#23ed0c,medium,rocket
15/08/1965,"Calumet City, Illinois",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7476027-CalumetCity-Illinois.pdf,-87.5295837,41.616016,#23ed0c,medium,rocket
15/08/1965,"Portsmouth, Virginia",flying object,unreliable report,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7476161-Portsmouth-Virginia.pdf,-76.2982742,36.8354258,#23ed0c,medium,rocket
15/08/1965,"Bryte, California",flying object,Astro(Mars),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7476278-Bryte-California.pdf,-121.5416232,38.5946272,#23ed0c,medium,rocket
15/08/1965,"Thackery, Ohio",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-7476302-Thackery-Ohio.pdf,-83.9188225,40.0556136,#23ed0c,medium,rocket
16/08/1965,"Little Rock, Arkansas",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369205-LittleRockArk.pdf,-92.2895948,34.7464809,#23ed0c,medium,rocket
16/08/1965,"Little Rock, Arkansas",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369212-LittleRock-Arkansas.pdf,-92.2895948,34.7464809,#23ed0c,medium,rocket
16/08/1965,"Columbus, Ohio",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369249-Columbus-Ohio.pdf,-83.0007065,39.9622601,#23ed0c,medium,rocket
16/08/1965,"South Wardsboro, Vermont",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369286-SouthWardsboro-Vermont.pdf,-72.7834293,43.0114684,#23ed0c,medium,rocket
16/08/1965,"Cleveland, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369315-Cleveland-Ohio.pdf,-81.6934446,41.5051613,#23ed0c,medium,rocket
16/08/1965,"Kingston, New York",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369379-Kingston-NewYork.pdf,-74.0023702,41.9287812,#23ed0c,medium,rocket
16/08/1965,"Trotwood, Ohio",flying object,satellite,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369426-Trotwood-Ohio.pdf,-84.3113334,39.7972788,#23ed0c,medium,rocket
17/08/1965,"Ottawa, Illinois",flying object,Astro(meteor),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369502-Ottawa-Illinois.pdf,-88.845436,41.3516628,#23ed0c,medium,rocket
18/08/1965,"Trenton, Ohio",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369522-Trenton-Ohio.pdf,-84.4577222,39.4808905,#23ed0c,medium,rocket
18/08/1965,"Summer, Washington",flying object,ground light,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369577-Summer-Washington.pdf,-119.2940776,47.5028089,#23ed0c,medium,rocket
20/08/1965,"Scranton, Pennsylvania",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369851-Scranton-Pennsylvania.pdf,-75.6621294,41.4086874,#23ed0c,medium,rocket
20/08/1965,"Plattsburg, New York",flying object,aircraft,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9369883-Plattsburg-NewYork.pdf,-73.45562,44.69282,#23ed0c,medium,rocket
20/08/1965,"New Milford, Connecticut",flying object,birds,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370081-NewMilford-Connecticut.pdf,-73.4117653831255,41.5867418,#23ed0c,medium,rocket
21/08/1965,"Orting, Washington",flying object,ground light,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370062-Orting-Washington.pdf,-122.2042824,47.0978795,#23ed0c,medium,rocket
21/08/1965,"Island Park, NewYork",light,ground light,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370010-IslandPark-NewYork.pdf,139.7630049,35.7251496,#ebe30f,medium,star
22/08/1965,"Lancaster, California",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370156-Lancaster-California.pdf,-118.1366153,34.6981064,#23ed0c,medium,rocket
23/08/1965,"Bogata, Columbia",flying object,Astro(Jupiter),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370174-Bogata-Columbia.pdf,-75.9486201,6.001856,#23ed0c,medium,rocket
23/08/1965,"Grand Canyon National Park, Arizona",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370182-GrandCanyonNationalPark-Arizona.pdf,-112.292896037024,36.30785475,#23ed0c,medium,rocket
23/08/1965,"Jamestown, New York",flying object,Astro(Venus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370196-Jamestown-NewYork.pdf,-79.2353259,42.0970023,#23ed0c,medium,rocket
23/08/1965,"Wooddale, Illinois",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370204-Wooddale-Illinois.pdf,-89.1575904,42.2743527,#23ed0c,medium,rocket
23/08/1965,"Pine City, Minnesota",flying object,Astro(Capella),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370225-PineCity-Minnesota.pdf,-92.9685423,45.8260672,#23ed0c,medium,rocket
23/08/1965,"Superior, Wisconsin",flying object,Astro(star/planet),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370264-Superior-Wisconsin.pdf,-92.1040796,46.7207737,#23ed0c,medium,rocket
24/08/1965,"Shallop Cove, Newfoundland, Canada",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370313-ShallopCove-Newfoundland-Canada.pdf,-58.536168,48.4168155,#23ed0c,medium,rocket
24/08/1965,"Fayetteville, Arkansas",flying object,plastic,https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370302-Fayetteville-Arkansas.pdf,-94.1574328,36.0625843,#23ed0c,medium,rocket
25/08/1965,"Burlington, Massachusetts",flying object,Astro(Capella),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370397-Burlington-Mass.pdf,-71.1956111,42.5048167,#23ed0c,medium,rocket
25/08/1965,"Oakwood, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370494-Oakwood-Ohio.pdf,-84.1741059,39.7253369,#23ed0c,medium,rocket
25/08/1965,"Washington Township, Ohio",flying object,satellite,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370439-WashingtonTownship-Ohio.pdf,-83.8907241380753,40.4222891,#23ed0c,medium,rocket
26/08/1965,"France",flying object,clouds,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370537-%5BILLEGIBLE%5D.pdf,1.8883335,46.603354,#23ed0c,medium,rocket
26/08/1965,"Houston, Texas",flying object,Astro(Jupiter),https://ia601301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370728-SSWofHouston-Texas-Rosenburg-Freeport-Neeville-Angleton-.pdf,-95.3676974,29.7589382,#23ed0c,medium,rocket
26/08/1965,"Alexandria, LA",flying object,Astro(Acturus),https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370777-Alexandria-La.pdf,29.894378,31.199004,#23ed0c,medium,rocket
26/08/1965,"Missile Site, Nebraska",flying object,aircraft,https://ia801301.us.archive.org/zipview.php?zip=/8/items/bluebook/1960s.zip&file=1960s%2F1965-08-9370907-MissileSiteInNebraska.pdf,-96.2991356,41.4882875,#23ed0c,medium,rocket
